l1_code,l1_name,l2_code,l2_name,l3_code,l3_name,ts_code,name,in_date,out_date,is_new
801080.SI,电子,801085.SI,消费电子,850854.SI,消费电子零部件及组装,601231.SH,环旭电子,20120109,,Y
801710.SI,建筑材料,801711.SI,水泥,857111.SI,水泥制造,000827.SZ,*ST长兴(退市),20050701,,Y
801880.SI,汽车,801093.SI,汽车零部件,850923.SI,底盘与发动机系统,002703.SZ,浙江世宝,20121026,,Y
801880.SI,汽车,801092.SI,汽车服务,850233.SI,汽车综合服务,601965.SH,中国汽研,20120530,,Y
801880.SI,汽车,801093.SI,汽车零部件,850926.SI,汽车电子电气系统,300304.SZ,云意电气,20120313,,Y
801130.SI,纺织服饰,801132.SI,服装家纺,851329.SI,非运动服装,002656.SZ,*ST摩登,20120117,,Y
801130.SI,纺织服饰,801132.SI,服装家纺,851329.SI,非运动服装,002687.SZ,乔治白,20120104,,Y
801760.SI,传媒,801767.SI,数字媒体,857671.SI,视频媒体,000817.SZ,辽河油田(退市),19980528,,Y
801880.SI,汽车,801095.SI,乘用车,850952.SI,综合乘用车,601238.SH,广汽集团,20120329,,Y
801200.SI,商贸零售,801203.SI,一般零售,852034.SI,商业物业经营,000061.SZ,农产品,20131231,,Y
801140.SI,轻工制造,801141.SI,包装印刷,851425.SI,纸包装,601515.SH,衢州东峰,20120106,,Y
801140.SI,轻工制造,801142.SI,家居用品,851437.SI,成品家居,603008.SH,喜临门,20120106,,Y
801150.SI,医药生物,801152.SI,生物制品,851524.SI,其他生物制品,000534.SZ,万泽股份,20200722,,Y
801170.SI,交通运输,801178.SI,物流,851783.SI,中间产品及消费品供应链服务,300350.SZ,华鹏飞,20120113,,Y
801150.SI,医药生物,801151.SI,化学制药,851512.SI,化学制剂,002653.SZ,海思科,20120109,,Y
801150.SI,医药生物,801153.SI,医疗器械,851532.SI,医疗设备,300298.SZ,三诺生物,20120106,,Y
801150.SI,医药生物,801153.SI,医疗器械,851533.SI,医疗耗材,300326.SZ,ST凯利,20120105,,Y
801790.SI,非银金融,801191.SI,多元金融,851922.SI,金融控股,000416.SZ,*ST民控(退市),20180420,,Y
801160.SI,公用事业,801161.SI,电力,851611.SI,火力发电,000602.SZ,金马集团(退市),20020830,,Y
801200.SI,商贸零售,801203.SI,一般零售,852031.SI,百货,603123.SH,翠微股份,20120418,,Y
801730.SI,电力设备,801738.SI,电网设备,857323.SI,电工仪器仪表,300286.SZ,安科瑞,20120104,,Y
801730.SI,电力设备,801738.SI,电网设备,857323.SI,电工仪器仪表,300356.SZ,光一退(退市),20120924,,Y
801180.SI,房地产,801181.SI,房地产开发,851811.SI,住宅开发,000006.SZ,深振业A,20150930,,Y
801200.SI,商贸零售,801203.SI,一般零售,852032.SI,超市,002697.SZ,红旗连锁,20120828,,Y
801230.SI,综合,801231.SI,综合Ⅱ,852311.SI,综合Ⅲ,000622.SZ,恒立退(退市),20130701,,Y
801170.SI,交通运输,801178.SI,物流,851785.SI,跨境物流,603128.SH,华贸物流,20120117,,Y
801730.SI,电力设备,801738.SI,电网设备,857344.SI,线缆部件及其他,002692.SZ,远程股份,20120730,,Y
801720.SI,建筑装饰,801723.SI,基础建设,857236.SI,基建市政工程,000498.SZ,山东路桥,20130701,,Y
801180.SI,房地产,801181.SI,房地产开发,851811.SI,住宅开发,600094.SH,大名城,20120702,,Y
801750.SI,计算机,801103.SI,IT服务Ⅱ,852226.SI,IT服务Ⅲ,000555.SZ,神州信息,20090601,,Y
801730.SI,电力设备,801738.SI,电网设备,857344.SI,线缆部件及其他,603333.SH,尚纬股份,20120424,,Y
801160.SI,公用事业,801163.SI,燃气Ⅱ,851631.SI,燃气Ⅲ,300332.SZ,天壕能源,20120118,,Y
801160.SI,公用事业,801163.SI,燃气Ⅱ,851631.SI,燃气Ⅲ,002700.SZ,万憬能源,20120111,,Y
801760.SI,传媒,801766.SI,影视院线,857661.SI,影视动漫制作,300291.SZ,百纳千成,20120201,,Y
801150.SI,医药生物,801154.SI,医药商业,851542.SI,医药流通,000411.SZ,英特集团,20110110,,Y
801760.SI,传媒,801767.SI,数字媒体,857674.SI,门户网站,603000.SH,人民网,20120417,,Y
801760.SI,传媒,801767.SI,数字媒体,857674.SI,门户网站,300295.SZ,三六五网,20120305,,Y
801760.SI,传媒,801995.SI,电视广播Ⅱ,859951.SI,电视广播Ⅲ,601929.SH,吉视传媒,20120209,,Y
801770.SI,通信,801223.SI,通信服务,852213.SI,通信工程及服务,300310.SZ,宜通世纪,20120416,,Y
801770.SI,通信,801223.SI,通信服务,852214.SI,通信应用增值服务,300292.SZ,吴通控股,20120221,,Y
801770.SI,通信,801102.SI,通信设备,851024.SI,通信网络设备及器件,300312.SZ,邦讯退(退市),20120425,,Y
801770.SI,通信,801102.SI,通信设备,851027.SI,其他通信设备,300353.SZ,东土科技,20120911,,Y
801760.SI,传媒,801765.SI,广告营销,857652.SI,广告媒体,000607.SZ,华媒控股,20180619,,Y
801890.SI,机械设备,801072.SI,通用设备,850731.SI,仪器仪表,300306.SZ,远方信息,20120321,,Y
801890.SI,机械设备,801072.SI,通用设备,850731.SI,仪器仪表,300349.SZ,金卡智能,20120809,,Y
801890.SI,机械设备,801072.SI,通用设备,850731.SI,仪器仪表,300354.SZ,东华测试,20120910,,Y
801970.SI,环保,801971.SI,环境治理,859713.SI,固废治理,002672.SZ,东江环保,20120117,,Y
801890.SI,机械设备,801074.SI,专用设备,850725.SI,能源及重型设备,002667.SZ,威领股份,20120321,,Y
801890.SI,机械设备,801074.SI,专用设备,850725.SI,能源及重型设备,601608.SH,中信重工,20120626,,Y
801890.SI,机械设备,801074.SI,专用设备,850725.SI,能源及重型设备,002691.SZ,冀凯股份,20120723,,Y
801890.SI,机械设备,801074.SI,专用设备,850728.SI,楼宇设备,002689.SZ,ST远智,20120709,,Y
801890.SI,机械设备,801074.SI,专用设备,850721.SI,纺织服装设备,300307.SZ,慈星股份,20120320,,Y
801890.SI,机械设备,801074.SI,专用设备,850723.SI,农用机械,601038.SH,一拖股份,20120727,,Y
801890.SI,机械设备,801074.SI,专用设备,850727.SI,其他专用设备,300293.SZ,蓝英装备,20120228,,Y
801890.SI,机械设备,801074.SI,专用设备,850727.SI,其他专用设备,002690.SZ,美亚光电,20120720,,Y
801890.SI,机械设备,801076.SI,轨交设备Ⅱ,850936.SI,轨交设备Ⅲ,300351.SZ,永贵电器,20120912,,Y
801750.SI,计算机,801101.SI,计算机设备,850703.SI,其他计算机设备,300302.SZ,同有科技,20120313,,Y
801750.SI,计算机,801101.SI,计算机设备,850703.SI,其他计算机设备,300333.SZ,兆日科技,20120619,,Y
801750.SI,计算机,801103.SI,IT服务Ⅱ,852226.SI,IT服务Ⅲ,300297.SZ,蓝盾退(退市),20120305,,Y
801750.SI,计算机,801103.SI,IT服务Ⅱ,852226.SI,IT服务Ⅲ,300300.SZ,海峡创新,20120307,,Y
801750.SI,计算机,801103.SI,IT服务Ⅱ,852226.SI,IT服务Ⅲ,300339.SZ,润和软件,20120710,,Y
801750.SI,计算机,801103.SI,IT服务Ⅱ,852226.SI,IT服务Ⅲ,300287.SZ,飞利信,20120116,,Y
801750.SI,计算机,801103.SI,IT服务Ⅱ,852226.SI,IT服务Ⅲ,300288.SZ,朗玛信息,20120116,,Y
801750.SI,计算机,801103.SI,IT服务Ⅱ,852226.SI,IT服务Ⅲ,300290.SZ,荣科科技,20120208,,Y
801750.SI,计算机,801103.SI,IT服务Ⅱ,852226.SI,IT服务Ⅲ,002657.SZ,中科金财,20120220,,Y
801750.SI,计算机,801104.SI,软件开发,851042.SI,横向通用软件,300311.SZ,ST任子行,20120416,,Y
801750.SI,计算机,801104.SI,软件开发,851041.SI,垂直应用软件,300348.SZ,长亮科技,20120808,,Y
801750.SI,计算机,801104.SI,软件开发,851041.SI,垂直应用软件,300352.SZ,北信源,20120904,,Y
801740.SI,国防军工,801745.SI,军工电子Ⅱ,857451.SI,军工电子Ⅲ,688175.SH,高凌信息,20220228,,Y
801120.SI,食品饮料,801126.SI,非白酒,851233.SI,其他酒类,002568.SZ,百润股份,20151026,,Y
801130.SI,纺织服饰,801131.SI,纺织制造,851312.SI,棉纺,603558.SH,健盛集团,20150115,,Y
801730.SI,电力设备,801737.SI,电池,857375.SI,蓄电池及其他电池,301222.SZ,浙江恒威,20220225,,Y
801130.SI,纺织服饰,801132.SI,服装家纺,851328.SI,运动服装,002780.SZ,三夫户外,20151123,,Y
801130.SI,纺织服饰,801132.SI,服装家纺,851329.SI,非运动服装,603808.SH,歌力思,20150113,,Y
801080.SI,电子,801085.SI,消费电子,850854.SI,消费电子零部件及组装,300433.SZ,蓝思科技,20150109,,Y
801880.SI,汽车,801093.SI,汽车零部件,850922.SI,车身附件及饰件,603997.SH,继峰股份,20150115,,Y
801730.SI,电力设备,801738.SI,电网设备,857382.SI,配电设备,603070.SH,万控智造,20220228,,Y
801880.SI,汽车,801093.SI,汽车零部件,850923.SI,底盘与发动机系统,601689.SH,拓普集团,20150109,,Y
801880.SI,汽车,801093.SI,汽车零部件,850923.SI,底盘与发动机系统,603158.SH,腾龙股份,20150109,,Y
801880.SI,汽车,801093.SI,汽车零部件,850925.SI,其他汽车零部件,300473.SZ,德尔股份,20150115,,Y
801890.SI,机械设备,801072.SI,通用设备,850731.SI,仪器仪表,688115.SH,思林杰,20220228,,Y
801130.SI,纺织服饰,801132.SI,服装家纺,851329.SI,非运动服装,002762.SZ,*ST金比,20150115,,Y
801750.SI,计算机,801103.SI,IT服务Ⅱ,852226.SI,IT服务Ⅲ,301218.SZ,华是科技,20220225,,Y
801130.SI,纺织服饰,801133.SI,饰品,851331.SI,钟表珠宝,002740.SZ,*ST爱迪(退市),20150115,,Y
801140.SI,轻工制造,801141.SI,包装印刷,851423.SI,金属包装,002752.SZ,昇兴股份,20150113,,Y
801140.SI,轻工制造,801141.SI,包装印刷,851426.SI,综合包装,603022.SH,新通联,20150106,,Y
801140.SI,轻工制造,801142.SI,家居用品,851437.SI,成品家居,603818.SH,曲美家居,20150113,,Y
801140.SI,轻工制造,801142.SI,家居用品,851437.SI,成品家居,603600.SH,永艺股份,20150115,,Y
801140.SI,轻工制造,801142.SI,家居用品,851438.SI,定制家居,603898.SH,好莱客,20150115,,Y
801750.SI,计算机,801103.SI,IT服务Ⅱ,852226.SI,IT服务Ⅲ,301236.SZ,软通动力,20220225,,Y
801140.SI,轻工制造,801142.SI,家居用品,851491.SI,其他家居用品,603021.SH,ST华鹏,20150113,,Y
801140.SI,轻工制造,801145.SI,文娱用品,851451.SI,文化用品,603899.SH,晨光股份,20150115,,Y
801150.SI,医药生物,801154.SI,医药商业,851543.SI,线下药店,603939.SH,益丰药房,20150115,,Y
801150.SI,医药生物,801151.SI,化学制药,851511.SI,原料药,300452.SZ,山河药辅,20150106,,Y
801170.SI,交通运输,801178.SI,物流,851783.SI,中间产品及消费品供应链服务,002769.SZ,普路通,20150618,,Y
801750.SI,计算机,801103.SI,IT服务Ⅱ,852226.SI,IT服务Ⅲ,688207.SH,格灵深瞳,20220225,,Y
801150.SI,医药生物,801151.SI,化学制药,851512.SI,化学制剂,000908.SZ,*ST景峰,20150701,,Y
801150.SI,医药生物,801151.SI,化学制药,851512.SI,化学制剂,300436.SZ,广生堂,20150113,,Y
801150.SI,医药生物,801153.SI,医疗器械,851533.SI,医疗耗材,603309.SH,维力医疗,20150115,,Y
801150.SI,医药生物,801155.SI,中药Ⅱ,851521.SI,中药Ⅲ,603567.SH,珍宝岛,20150113,,Y
801150.SI,医药生物,801153.SI,医疗器械,851533.SI,医疗耗材,300453.SZ,三鑫医疗,20150106,,Y
801150.SI,医药生物,801153.SI,医疗器械,851534.SI,体外诊断,300439.SZ,美康生物,20150113,,Y
801150.SI,医药生物,801153.SI,医疗器械,851534.SI,体外诊断,300463.SZ,迈克生物,20150525,,Y
801150.SI,医药生物,801153.SI,医疗器械,851534.SI,体外诊断,300482.SZ,万孚生物,20150116,,Y
801150.SI,医药生物,801156.SI,医疗服务,851563.SI,医疗研发外包,300404.SZ,博济医药,20150113,,Y
801150.SI,医药生物,801155.SI,中药Ⅱ,851521.SI,中药Ⅲ,002750.SZ,龙津退(退市),20150116,,Y
801890.SI,机械设备,801072.SI,通用设备,850716.SI,其他通用设备,920689.BJ,克莱特,20220321,,Y
801150.SI,医药生物,801154.SI,医药商业,851543.SI,线下药店,603883.SH,老百姓,20150113,,Y
801080.SI,电子,801081.SI,半导体,850812.SI,分立器件,688048.SH,长光华芯,20220318,,Y
801170.SI,交通运输,801178.SI,物流,851785.SI,跨境物流,603117.SH,万林物流,20150119,,Y
801890.SI,机械设备,801072.SI,通用设备,850751.SI,金属制品,301268.SZ,铭利达,20220318,,Y
801730.SI,电力设备,801738.SI,电网设备,857381.SI,输变电设备,603191.SH,望变电气,20220318,,Y
801180.SI,房地产,801181.SI,房地产开发,851811.SI,住宅开发,600708.SH,光明地产,20151103,,Y
801730.SI,电力设备,801738.SI,电网设备,857344.SI,线缆部件及其他,603618.SH,杭电股份,20150115,,Y
801730.SI,电力设备,801738.SI,电网设备,857321.SI,电网自动化设备,300427.SZ,红相股份,20150115,,Y
801150.SI,医药生物,801153.SI,医疗器械,851533.SI,医疗耗材,301097.SZ,天益医疗,20220318,,Y
801760.SI,传媒,801766.SI,影视院线,857662.SI,院线,002739.SZ,万达电影,20150115,,Y
801760.SI,传媒,801769.SI,出版,857692.SI,大众出版,300364.SZ,中文在线,20150115,,Y
801030.SI,基础化工,801032.SI,化学纤维,850344.SI,其他化学纤维,688295.SH,中复神鹰,20220318,,Y
801770.SI,通信,801102.SI,通信设备,851027.SI,其他通信设备,300414.SZ,中光防雷,20150106,,Y
801890.SI,机械设备,801072.SI,通用设备,850713.SI,磨具磨料,002760.SZ,凤形股份,20150115,,Y
801890.SI,机械设备,801072.SI,通用设备,850716.SI,其他通用设备,300420.SZ,五洋自控,20150115,,Y
801890.SI,机械设备,801072.SI,通用设备,850716.SI,其他通用设备,300430.SZ,诚益通,20150309,,Y
801890.SI,机械设备,801072.SI,通用设备,850716.SI,其他通用设备,300441.SZ,鲍斯股份,20150413,,Y
801890.SI,机械设备,801072.SI,通用设备,850716.SI,其他通用设备,300470.SZ,中密控股,20150115,,Y
801890.SI,机械设备,801072.SI,通用设备,850751.SI,金属制品,301151.SZ,冠龙节能,20220318,,Y
801970.SI,环保,801971.SI,环境治理,859712.SI,水务及水治理,601368.SH,绿城水务,20150115,,Y
801150.SI,医药生物,801156.SI,医疗服务,851564.SI,医院,000150.SZ,*ST宜康(退市),20150701,,Y
801890.SI,机械设备,801072.SI,通用设备,850731.SI,仪器仪表,300417.SZ,南华仪器,20150115,,Y
801890.SI,机械设备,801072.SI,通用设备,850731.SI,仪器仪表,300445.SZ,康斯特,20150113,,Y
801890.SI,机械设备,801072.SI,通用设备,850751.SI,金属制品,603969.SH,银龙股份,20150116,,Y
801890.SI,机械设备,801072.SI,通用设备,850751.SI,金属制品,300421.SZ,力星股份,20150115,,Y
801890.SI,机械设备,801072.SI,通用设备,850751.SI,金属制品,300488.SZ,恒锋工具,20150618,,Y
801890.SI,机械设备,801074.SI,专用设备,850725.SI,能源及重型设备,603012.SH,创力集团,20150316,,Y
801710.SI,建筑材料,801711.SI,水泥,857111.SI,水泥制造,000672.SZ,上峰水泥,20130701,,Y
801890.SI,机械设备,801074.SI,专用设备,850723.SI,农用机械,603789.SH,*ST星农,20150113,,Y
801890.SI,机械设备,801074.SI,专用设备,850726.SI,印刷包装机械,603901.SH,永创智能,20150526,,Y
801890.SI,机械设备,801074.SI,专用设备,850727.SI,其他专用设备,300415.SZ,伊之密,20150115,,Y
801880.SI,汽车,801095.SI,乘用车,850952.SI,综合乘用车,000572.SZ,海马汽车,20050901,,Y
801890.SI,机械设备,801074.SI,专用设备,850727.SI,其他专用设备,300472.SZ,*ST新元,20150115,,Y
801030.SI,基础化工,801033.SI,化学原料,850321.SI,纯碱,000683.SZ,博源化工,20110110,,Y
801890.SI,机械设备,801078.SI,自动化设备,850782.SI,工控设备,603015.SH,弘讯科技,20150115,,Y
801890.SI,机械设备,801078.SI,自动化设备,850782.SI,工控设备,603025.SH,大豪科技,20150413,,Y
801760.SI,传媒,801995.SI,电视广播Ⅱ,859951.SI,电视广播Ⅲ,000665.SZ,湖北广电,20100601,,Y
801890.SI,机械设备,801076.SI,轨交设备Ⅱ,850936.SI,轨交设备Ⅲ,000008.SZ,神州高铁,20150701,,Y
801740.SI,国防军工,801742.SI,航空装备Ⅱ,857421.SI,航空装备Ⅲ,300424.SZ,航新科技,20150413,,Y
801740.SI,国防军工,801742.SI,航空装备Ⅱ,857421.SI,航空装备Ⅲ,600862.SH,中航高科,20151102,,Y
801740.SI,国防军工,801745.SI,军工电子Ⅱ,857451.SI,军工电子Ⅲ,300447.SZ,全信股份,20150113,,Y
801750.SI,计算机,801101.SI,计算机设备,850702.SI,安防设备,300449.SZ,汉邦高科,20150113,,Y
801750.SI,计算机,801101.SI,计算机设备,850703.SI,其他计算机设备,300479.SZ,神思电子,20150115,,Y
801750.SI,计算机,801103.SI,IT服务Ⅱ,852226.SI,IT服务Ⅲ,300419.SZ,ST浩丰,20150115,,Y
801750.SI,计算机,801103.SI,IT服务Ⅱ,852226.SI,IT服务Ⅲ,300440.SZ,运达科技,20150413,,Y
801750.SI,计算机,801103.SI,IT服务Ⅱ,852226.SI,IT服务Ⅲ,300448.SZ,浩云科技,20150113,,Y
801750.SI,计算机,801104.SI,软件开发,851041.SI,垂直应用软件,300451.SZ,创业慧康,20150106,,Y
801050.SI,有色金属,801054.SI,小金属,850544.SI,其他小金属,000693.SZ,华泽退(退市),20000428,,Y
801760.SI,传媒,801764.SI,游戏Ⅱ,857641.SI,游戏Ⅲ,300418.SZ,昆仑万维,20150115,,Y
801760.SI,传媒,801764.SI,游戏Ⅱ,857641.SI,游戏Ⅲ,300459.SZ,汤姆猫,20150106,,Y
801760.SI,传媒,801764.SI,游戏Ⅱ,857641.SI,游戏Ⅲ,300467.SZ,迅游科技,20150525,,Y
801760.SI,传媒,801765.SI,广告营销,857651.SI,营销代理,603729.SH,龙韵股份,20150109,,Y
801760.SI,传媒,801767.SI,数字媒体,857673.SI,图片媒体,000681.SZ,视觉中国,20131231,,Y
801760.SI,传媒,801995.SI,电视广播Ⅱ,859951.SI,电视广播Ⅲ,600959.SH,江苏有线,20150113,,Y
801720.SI,建筑装饰,801723.SI,基础建设,857251.SI,园林工程,300495.SZ,*ST美尚(退市),20150701,,Y
801150.SI,医药生物,801154.SI,医药商业,851542.SI,医药流通,603122.SH,合富中国,20220107,,Y
801720.SI,建筑装饰,801723.SI,基础建设,857251.SI,园林工程,000010.SZ,美丽生态,20150701,,Y
801720.SI,建筑装饰,801724.SI,专业工程,857241.SI,钢结构,002743.SZ,富煌钢构,20150115,,Y
801720.SI,建筑装饰,801724.SI,专业工程,857243.SI,国际工程,000928.SZ,中钢国际,20150701,,Y
801750.SI,计算机,801101.SI,计算机设备,850702.SI,安防设备,301117.SZ,佳缘科技,20211224,,Y
801730.SI,电力设备,801736.SI,风电设备,857362.SI,风电零部件,300443.SZ,金雷股份,20150113,,Y
801730.SI,电力设备,801737.SI,电池,857372.SI,电池化学品,002759.SZ,天际股份,20150525,,Y
801730.SI,电力设备,801738.SI,电网设备,857381.SI,输变电设备,300423.SZ,昇辉科技,20150115,,Y
801730.SI,电力设备,801738.SI,电网设备,857381.SI,输变电设备,300444.SZ,双杰电气,20150113,,Y
801210.SI,社会服务,801218.SI,专业服务,852183.SI,会展服务,002751.SZ,易尚退(退市),20150113,,Y
801210.SI,社会服务,801219.SI,酒店餐饮,852121.SI,酒店,600258.SH,首旅酒店,20150814,,Y
801210.SI,社会服务,801993.SI,旅游及景区,852112.SI,自然景区,603199.SH,九华旅游,20150309,,Y
801210.SI,社会服务,801993.SI,旅游及景区,852131.SI,旅游综合,000796.SZ,凯撒旅业,20151102,,Y
801720.SI,建筑装饰,801726.SI,工程咨询服务Ⅱ,857261.SI,工程咨询服务Ⅲ,301136.SZ,招标股份,20211224,,Y
801750.SI,计算机,801104.SI,软件开发,851041.SI,垂直应用软件,301159.SZ,三维天地,20211224,,Y
801080.SI,电子,801081.SI,半导体,850813.SI,半导体材料,688234.SH,天岳先进,20211224,,Y
801750.SI,计算机,801104.SI,软件开发,851042.SI,横向通用软件,300766.SZ,每日互动,20211224,,Y
801710.SI,建筑材料,801712.SI,玻璃玻纤,857122.SI,玻纤制造,603601.SH,再升科技,20150115,,Y
801710.SI,建筑材料,801713.SI,装修建材,850615.SI,耐火材料,300374.SZ,中铁装配,20150109,,Y
801720.SI,建筑装饰,801722.SI,装修装饰Ⅱ,857221.SI,装修装饰Ⅲ,603828.SH,ST柯利达,20150115,,Y
801720.SI,建筑装饰,801722.SI,装修装饰Ⅱ,857221.SI,装修装饰Ⅲ,603030.SH,全筑股份,20150109,,Y
801720.SI,建筑装饰,801722.SI,装修装饰Ⅱ,857221.SI,装修装饰Ⅲ,002504.SZ,*ST弘高(退市),20150701,,Y
801720.SI,建筑装饰,801722.SI,装修装饰Ⅱ,857221.SI,装修装饰Ⅲ,002781.SZ,奇信退(退市),20151105,,Y
801720.SI,建筑装饰,801723.SI,基础建设,857251.SI,园林工程,603778.SH,国晟科技,20151105,,Y
801080.SI,电子,801081.SI,半导体,850815.SI,模拟芯片设计,688220.SH,翱捷科技-U,20211224,,Y
801010.SI,农林牧渔,801014.SI,饲料,850143.SI,水产饲料,603668.SH,天马科技,20161201,,Y
801030.SI,基础化工,801038.SI,农化制品,850333.SI,农药,603585.SH,苏利股份,20161201,,Y
801030.SI,基础化工,801036.SI,塑料,850351.SI,其他塑料制品,603150.SH,万朗磁塑,20220107,,Y
801030.SI,基础化工,801033.SI,化学原料,850323.SI,无机盐,603067.SH,振华股份,20160907,,Y
801150.SI,医药生物,801151.SI,化学制药,851512.SI,化学制剂,688062.SH,迈威生物-U,20211224,,Y
801080.SI,电子,801081.SI,半导体,850815.SI,模拟芯片设计,688173.SH,希荻微,20220107,,Y
801030.SI,基础化工,801034.SI,化学制品,850337.SI,民爆制品,002827.SZ,高争民爆,20161201,,Y
801030.SI,基础化工,801034.SI,化学制品,850339.SI,其他化学制品,603822.SH,ST嘉澳,20160418,,Y
801030.SI,基础化工,801034.SI,化学制品,850339.SI,其他化学制品,002802.SZ,洪汇新材,20160624,,Y
